종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"261070","TIGER 코스닥150바이오테크","20430","-270","-1.30","20411.30","20185","20640","20185","96918","1979870561","89483400000","0","4380000","코스닥 150 헬스케어","7092.86","-128.25","-1.78"
"250780","TIGER 코스닥150선물인버스","2065","45","2.23","2061.77","2070","2070","2035","440670","903111360","10944500000","0","5300000","F-코스닥150 지수","2294.55","-58.39","-2.48"
"461580","TIGER 코스닥글로벌","18780","-190","-1.00","18706.98","18470","18905","18470","14734","274663650","46011000000","0","2450000","코스닥 글로벌 지수","2364.37","-41.49","-1.72"
"277630","TIGER 코스피","60165","-1405","-2.28","60163.82","60085","61110","59885","68546","4135789291","415138500000","0","6900000","코스피","5769.65","-155.38","-2.62"
"210780","TIGER 코스피고배당","25150","-350","-1.37","25096.87","24945","25240","24910","24103","604179973","86767500000","0","3450000","코스피 고배당 50","4950.84","-81.32","-1.62"
"277640","TIGER 코스피대형주","30860","-850","-2.68","30850.83","30675","31355","30675","55826","1729590798","52462000000","0","1700000","코스피 대형주","6147.66","-175.55","-2.78"
"277650","TIGER 코스피중형주","22425","-240","-1.06","22435.47","22325","22555","22325","180","4042820","4485000000","0","200000","코스피 중형주","4354.79","-62.83","-1.42"
"376410","TIGER 탄소효율그린뉴딜","20275","-575","-2.76","20320.58","20360","20645","20220","3596","73126775","18247500000","0","900000","KRX/S&P 탄소효율 그린뉴딜지수","3421.45","-98.88","-2.81"
"447770","TIGER 테슬라채권혼합Fn","14580","-135","-0.92","14614.45","14630","14630","14250","331597","4838123919","617463000000","0","42350000","FnGuide 테슬라채권혼합 지수","3732.84","-15.72","-0.42"
"0060H0","TIGER 토탈월드스탁액티브","12090","-155","-1.27","12131.81","12220","12220","12065","236366","2863536291","362700000000","0","30000000","FTSE Global All Cap Index(PR)","1114.08","0.00","0.00"
"387280","TIGER 퓨처모빌리티액티브","12245","-115","-0.93","12246.71","12095","12410","11980","14206","173338052","19836900000","0","1620000","FnGuide 퓨처모빌리티 지수","3102.57","-54.78","-1.73"
"449690","TIGER 한중반도체(합성)","37615","-800","-2.08","37482.05","37720","38035","37540","327","12305815","28211250000","0","750000","KRX CSI 한·중 반도체지수","9158.05","-198.15","-2.12"
"449680","TIGER 한중전기차(합성)","13180","-5","-0.04","13030.85","13185","13185","13045","77","1005550","11203000000","0","850000","KRX CSI 한·중 전기차지수","5621.20","-122.83","-2.14"
"143860","TIGER 헬스케어","50480","-980","-1.90","50371.43","50340","50820","50130","30748","1551163005","204948800000","0","4060000","KRX 헬스케어","5118.94","-117.77","-2.25"
"138540","TIGER 현대차그룹플러스","60695","-1695","-2.72","60559.92","60525","61500","60390","508102","30898559087","770826500000","0","12700000","MKF 현대차그룹+ FW","70166.01","-2684.25","-3.68"
"228790","TIGER 화장품","3445","-20","-0.58","3451.42","3420","3490","3405","1802350","6206083036","306639450000","0","89010000","WISE 화장품 지수","3483.01","-21.01","-0.60"
"441800","TIME Korea플러스배당액티브","28085","-800","-2.77","28016.71","28000","28500","27855","571290","16045890962","684150600000","0","24360000","코스피 200","862.37","-26.20","-2.95"
"463050","TIME K바이오액티브","20200","-450","-2.18","20211.04","20200","20355","20025","515040","10409919812","457530000000","0","22650000","KRX 헬스케어","5118.94","-117.77","-2.25"
"404120","TIME K신재생에너지액티브","24850","-470","-1.86","24760.63","24665","25135","24550","42366","1047260729","14910000000","0","600000","KRX 기후변화 솔루션지수","4220.04","-101.78","-2.36"
"385710","TIME K이노베이션액티브","12665","-245","-1.90","12620.67","12645","12745","12555","54793","689384081","13931500000","0","1100000","KRX BBIG 지수","1963.38","-46.13","-2.30"
"410870","TIME K컬처액티브","11875","-375","-3.06","11887.21","11965","11980","11835","24292","289680630","43937500000","0","3700000","FnGuide K-컬처 지수","701.10","-37.33","-5.06"
"456600","TIME 글로벌AI인공지능액티브","43260","-390","-0.89","43396.22","43000","43685","43000","240966","10443853566","1193976000000","0","27600000","Solactive Global Artificial Intelligence 지수","424.07","0.00","0.00"
"485810","TIME 글로벌바이오액티브","10165","-195","-1.88","10274.37","10360","10360","10150","148665","1512131462","12706250000","0","1250000","KEDI 글로벌 불로장생바이오 지수(원화환산)","1569.20","0.00","0.00"
"494180","TIME 글로벌소비트렌드액티브","13755","-45","-0.33","13809.27","13665","13800","13615","146492","1999786615","14442750000","0","1050000","Solactive 뉴에이지컨수머지수","1346.46","0.00","0.00"
"478150","TIME 글로벌우주테크&방산액티브","22760","-260","-1.13","22759.90","22610","23025","22610","146731","3338977649","416508000000","0","18300000","Solactive Aerospace and Defense USD Index PR","3284.38","0.00","0.00"
"0113D0","TIME 글로벌탑픽액티브","11370","-80","-0.70","11383.10","11400","11420","11335","163174","1857667682","89254500000","0","7850000","Bloomberg World Large, Mid & Small cap PR Index","2276.07","0.00","0.00"
"426020","TIME 미국S&P500액티브","29130","-85","-0.29","29200.78","29200","29217","29015","99933","2912101749","211483800000","0","7260000","S&P 500","6624.70","0.00","0.00"
"426030","TIME 미국나스닥100액티브","39380","-190","-0.48","39611.63","39280","39690","39280","660893","26087868222","1095551600000","0","27820000","NASDAQ 100","24425.09","0.00","0.00"
"0019K0","TIME 미국나스닥100채권혼합50액티브","12055","20","0.17","12074.62","11925","12080","11925","181232","2184449691","151893000000","0","12600000","FnGuide 미국나스닥100 단기채권혼합 지수","2133.19","-9.50","-0.44"
"0036D0","TIME 미국배당다우존스액티브","11145","5","0.04","11110.12","11015","11200","11015","70646","785837013","24519000000","0","2200000","Dow Jones U.S. Dividend 100 Price Return Index","6441.73","0.00","0.00"
"0043Y0","TIME 차이나AI테크액티브","16890","-305","-1.77","16730.95","16640","17480","16630","808662","13789399675","190857000000","0","11300000","Solactive China Artificial Intelligence 지수(원화환산)(PR)","2598.51","0.00","0.00"
"495060","TIME 코리아밸류업액티브","23700","-700","-2.87","23723.17","23705","24130","23560","243931","5812292751","152865000000","0","6450000","코리아 밸류업 지수","2613.16","-75.51","-2.81"
"0162Y0","TIME 코스닥액티브","11885","-155","-1.29","11851.72","11695","11950","11655","3586151","42451485798","518780250000","0","43650000","코스닥","1143.48","-20.90","-1.79"
"385720","TIME 코스피액티브","21270","-480","-2.21","21205.05","21240","21615","21105","336268","7163066217","289272000000","0","13600000","코스피","5763.22","-161.81","-2.73"
"108590","TREX 200","86625","-2700","-3.02","86732.19","86700","87925","86270","171","14831855","17325000000","0","200000","코스피 200","862.47","-26.10","-2.94"
"145850","TREX 펀더멘탈 200","92940","-2530","-2.65","92788.14","93130","93130","92940","5","465310","23235000000","0","250000","FnGuide-RAFI 코리아200 지수","23462.18","-686.19","-2.84"
"472720","TRUSTON 주주가치액티브","23780","-615","-2.52","23891.17","23670","24065","23670","5316","126711360","14268000000","0","600000","코스피 200","862.47","-26.10","-2.94"
"496130","TRUSTON 코리아밸류업액티브","21780","-480","-2.16","21818.21","21730","22100","21670","1230","26780070","13068000000","0","600000","코리아 밸류업 지수","2613.41","-75.26","-2.80"
"433250","UNICORN R&D 액티브","22110","-335","-1.49","22050.10","22110","22110","21950","5","110270","8844000000","0","400000","코스피 200","862.47","-26.10","-2.94"
"494220","UNICORN SK하이닉스밸류체인액티브","34950","-195","-0.55","34823.47","33710","35345","33710","202301","7011947669","125820000000","0","3600000","FnGuide SK하이닉스밸류체인 지수","6685.89","-30.46","-0.45"
"470310","UNICORN 생성형AI강소기업액티브","14800","20","0.14","14744.23","14450","14855","14450","929","13663255","3700000000","0","250000","iSelect AI 지수","2078.49","-43.72","-2.06"
"476000","UNICORN 포스트IPO액티브","12875","-205","-1.57","12978.67","12960","13040","12815","711","9160345","5793750000","0","450000","iSelect 포스트 IPO 지수","1815.42","3.68","0.20"
"422260","VITA MZ소비액티브","10120","-105","-1.03","10197.55","10200","10320","10120","472","4818815","15180000000","0","1500000","FnGuide MZ 소비 지수","997.80","-33.42","-3.24"
"452440","VITA 밸류알파액티브","18335","-75","-0.41","18322.87","18335","18335","18335","1","18335","12834500000","0","700000","FnGuide 밸류알파지수","2847.64","-15.14","-0.53"
"448100","WON 200","89190","-2590","-2.82","89293.17","89190","90690","88700","20095","1798029155","100338750000","0","1125000","코스피 200","862.47","-26.10","-2.94"
"413930","WON AI ESG액티브","22695","-610","-2.62","22743.58","22710","23035","22600","602","13676850","14751750000","0","650000","MK-iSelect AI ESG 지수(시장가격지수)","3239.82","-88.58","-2.66"
"0088N0","WON K-글로벌수급상위","13530","55","0.41","13492.29","13180","13660","13180","38462","518435220","27736500000","0","2050000","DeepSearch 외인수급 Top20 지수","4960.12","-20.94","-0.42"
"458030","WON 국공채머니마켓액티브","54345","15","0.03","54348.72","54340","54350","54340","359","19509744","61627230000","0","1134000","KAP 국공채 머니마켓 총수익 지수","121.86","0.00","0.00"
"426150","WON 대한민국국고채액티브","54235","-320","-0.59","54239.06","54175","54335","54175","1602","86901405","53258770000","0","982000","KAP 한국 국고채 총수익 지수","111.92","0.00","0.00"
"444490","WON 미국S&P500","18855","-155","-0.82","18876.46","18880","18885","18825","11811","222651245","65992500000","0","3500000","S&P 500","6624.70","0.00","0.00"
"489290","WON 미국빌리어네어","14855","-185","-1.23","14882.89","14835","14875","14795","5484","81293825","40851250000","0","2750000","Bloomberg US Billionaires Investment Select Index(PR)","5577.25","0.00","0.00"
"440910","WON 미국우주항공방산","27570","190","0.69","27598.34","27495","28145","27410","45758","1259882218","85467000000","0","3100000","S&P Aerospace & Defense Select Industry Index(PR)","41980.47","0.00","0.00"
"474590","WON 반도체밸류체인액티브","31305","-195","-0.62","31186.00","30415","31725","30415","240018","7476958106","162786000000","0","5200000","FnGuide 반도체 밸류체인 (Price Return) 지수","6490.29","-118.67","-1.80"
"496020","WON 전단채플러스액티브","51660","15","0.03","51657.48","51650","51660","51650","2407","124325375","210876120000","0","4082000","KIS 전단채플러스 TR 지수","118.98","0.00","0.00"
"488720","WON 종합채권(AA-이상)액티브","49880","-240","-0.48","49892.56","49890","49925","49860","2882","143776005","67138480000","0","1346000","KIS 종합채권시장 총수익지수(AA-이상)","108.89","0.00","0.00"
"0154F0","WON 초대형IB&금융지주","14000","-370","-2.57","14007.00","13910","14145","13875","109815","1535113185","79800000000","0","5700000","iSelect 초대형IB&금융지주 지수","4726.20","-113.54","-2.35"
"480460","WON 한국부동산TOP3플러스","10455","-10","-0.10","10510.47","10455","10485","10440","1430","14954937","10455000000","0","1000000","DeepSearch 한국부동산TOP3플러스 지수","789.08","-1.25","-0.16"
"0053M0","더제이 중소형포커스액티브","14065","-150","-1.06","14161.24","13950","14140","13950","2010","28266695","9845500000","0","700000","코스피 200 중소형주지수","2418.28","-29.59","-1.21"
"488290","마이다스 일본테크액티브","34935","-645","-1.81","35153.90","34850","35275","34850","249","8723502","8733750000","0","250000","Solactive Japan Tech Top 30 지수(PR)","4136.92","-117.10","-2.75"
"438740","마이다스 중소형액티브","36485","-540","-1.46","36581.44","36380","36585","36180","129","4689975","8209125000","0","225000","코스피 중형주","4354.61","-63.01","-1.43"
"403790","마이다스 코스피액티브","48050","-1630","-3.28","48171.06","48355","48865","47945","731","35300237","154961250000","0","3225000","코스피","5763.22","-161.81","-2.73"
"0112X0","마이티 200TR","32440","-1010","-3.02","32466.59","32340","32960","30850","31618","1029407765","29196000000","0","900000","코스피 200 TR","1138.36","-33.75","-2.88"
"465780","마이티 26-09 특수채(AAA)액티브","105125","25","0.02","105143.86","0","0","0","0","0","174822875000","0","1663000","KAP 26-09 특수채 지수(총수익)","116.60","0.00","0.00"
"442260","마이티 다이나믹퀀트액티브","30365","-1065","-3.39","30432.30","30435","30870","30230","4216","128302480","36438000000","0","1200000","코스피 200","862.47","-26.10","-2.94"
"0001P0","마이티 바이오시밀러&CDMO액티브","13470","-445","-3.20","13547.56","13690","13690","13470","3227","43854007","15625200000","0","1160000","FnGuide 바이오시밀러&CDMO 지수","2820.31","-96.92","-3.32"
"159800","마이티 코스피100","68515","-2065","-2.93","68499.65","68795","69335","68150","240","16447195","19184200000","0","280000","코스피 100","6646.13","-199.10","-2.91"
"0007N0","아이엠에셋 200","87895","-2810","-3.10","87935.27","87865","89530","87510","726","63921510","79105500000","0","900000","코스피 200","862.47","-26.10","-2.94"
"462340","에셋플러스 글로벌다이나믹시니어액티브","15985","-140","-0.87","15984.74","16035","16035","15985","76","1215365","9591000000","0","600000","S&P 500","6624.70","0.00","0.00"
"433220","에셋플러스 글로벌대장장이액티브","29120","-115","-0.39","29154.08","29595","29595","29025","1094","31806165","20384000000","0","700000","S&P 500","6624.70","0.00","0.00"
"451150","에셋플러스 글로벌영에이지액티브","18380","-35","-0.19","18324.30","18310","18380","18255","7","128240","11395600000","0","620000","S&P 500","6624.70","0.00","0.00"
"477490","에셋플러스 글로벌일등기업포커스10액티브","18695","-215","-1.14","18705.62","18910","18910","18640","317","5920165","18695000000","0","1000000","MSCI World","4328.52","-12.96","-0.30"
"407830","에셋플러스 글로벌플랫폼액티브","15120","-180","-1.18","15145.66","15150","15150","15055","9797","147907960","46872000000","0","3100000","S&P 500","6624.70","0.00","0.00"
"0002C0","에셋플러스 인도일등기업포커스20액티브","8850","-230","-2.53","8856.59","9010","9060","8715","2190","19572005","9558000000","0","1080000","MSCI India IMI Index(PR)","2183.47","0.00","0.00"
